name,diameter,weight
grapefruit,11.69,201.17
grapefruit,11.69,201.18
grapefruit,11.69,201.18
grapefruit,11.69,201.18
grapefruit,11.69,201.19
grapefruit,11.69,201.19
grapefruit,11.7,201.24
grapefruit,11.7,201.25
grapefruit,11.7,201.25
grapefruit,11.7,201.27
grapefruit,11.7,201.27
grapefruit,11.7,201.27
grapefruit,11.7,201.28
grapefruit,11.7,201.36
grapefruit,11.7,201.37
grapefruit,11.7,201.39
grapefruit,11.7,201.41
grapefruit,11.7,201.41
grapefruit,11.7,201.41
grapefruit,11.7,201.41
grapefruit,11.7,201.42
grapefruit,11.7,201.43
grapefruit,11.7,201.43
grapefruit,11.7,201.44
grapefruit,11.71,201.44
grapefruit,11.71,201.45
grapefruit,11.71,201.45
grapefruit,11.71,201.46
grapefruit,11.71,201.51
grapefruit,11.71,201.52
grapefruit,11.71,201.52
grapefruit,11.71,201.53
grapefruit,11.71,201.53
grapefruit,11.71,201.53
grapefruit,11.71,201.54
grapefruit,11.71,201.54
grapefruit,11.71,201.55
grapefruit,11.71,201.57
grapefruit,11.71,201.57
grapefruit,11.72,201.6
grapefruit,11.72,201.62
grapefruit,11.72,201.64
grapefruit,11.72,201.66
grapefruit,11.72,201.69
grapefruit,11.72,201.7
grapefruit,11.72,201.7
grapefruit,11.72,201.71
grapefruit,11.72,201.74
grapefruit,11.72,201.76
grapefruit,11.72,201.77
grapefruit,11.72,201.77
grapefruit,11.73,201.78
grapefruit,11.73,201.78
grapefruit,11.73,201.79
grapefruit,11.73,201.8
grapefruit,11.73,201.82
grapefruit,11.73,201.85
grapefruit,11.73,201.86
grapefruit,11.73,201.87
grapefruit,11.73,201.87
grapefruit,11.73,201.9
grapefruit,11.73,201.94
grapefruit,11.74,201.95
grapefruit,11.74,201.95
grapefruit,11.74,201.96
grapefruit,11.74,201.98
grapefruit,11.74,201.98
grapefruit,11.74,201.98
grapefruit,11.74,201.99
grapefruit,11.74,202
grapefruit,11.74,202.02
grapefruit,11.74,202.02
grapefruit,11.74,202.06
grapefruit,11.74,202.09
grapefruit,11.74,202.1
grapefruit,11.74,202.11
grapefruit,11.74,202.11
grapefruit,11.75,202.13
grapefruit,11.75,202.13
grapefruit,11.75,202.16
grapefruit,11.75,202.17
grapefruit,11.75,202.17
grapefruit,11.75,202.18
grapefruit,11.75,202.2
grapefruit,11.75,202.22
grapefruit,11.75,202.24
grapefruit,11.75,202.25
grapefruit,11.75,202.25
grapefruit,11.75,202.25
grapefruit,11.75,202.26
grapefruit,11.75,202.26
grapefruit,11.75,202.27
grapefruit,11.75,202.28
grapefruit,11.76,202.29
grapefruit,11.76,202.29
grapefruit,11.76,202.3
grapefruit,11.76,202.31
grapefruit,11.76,202.32
grapefruit,11.76,202.32
grapefruit,11.76,202.34
grapefruit,11.76,202.35
grapefruit,11.76,202.37
grapefruit,11.76,202.37
grapefruit,11.76,202.37
grapefruit,11.76,202.4
grapefruit,11.76,202.42
grapefruit,11.76,202.43
grapefruit,11.76,202.43
grapefruit,11.76,202.43
grapefruit,11.76,202.44
grapefruit,11.77,202.45
grapefruit,11.77,202.45
grapefruit,11.77,202.46
grapefruit,11.77,202.47
grapefruit,11.77,202.47
grapefruit,11.77,202.49
grapefruit,11.77,202.49
grapefruit,11.77,202.51
grapefruit,11.77,202.53
grapefruit,11.77,202.53
grapefruit,11.77,202.54
grapefruit,11.77,202.55
grapefruit,11.77,202.56
grapefruit,11.77,202.57
grapefruit,11.77,202.57
grapefruit,11.77,202.57
grapefruit,11.78,202.61
grapefruit,11.78,202.62
grapefruit,11.78,202.63
grapefruit,11.78,202.65
grapefruit,11.78,202.66
grapefruit,11.78,202.68
grapefruit,11.78,202.68
grapefruit,11.78,202.69
grapefruit,11.78,202.69
grapefruit,11.78,202.7
grapefruit,11.78,202.72
grapefruit,11.78,202.74
grapefruit,11.78,202.75
grapefruit,11.78,202.75
grapefruit,11.78,202.76
grapefruit,11.79,202.77
grapefruit,11.79,202.77
grapefruit,11.79,202.81
grapefruit,11.79,202.82
grapefruit,11.79,202.82
grapefruit,11.79,202.82
grapefruit,11.79,202.83
grapefruit,11.79,202.83
grapefruit,11.79,202.83
grapefruit,11.79,202.84
grapefruit,11.79,202.85
grapefruit,11.8,202.86
grapefruit,11.8,202.87
grapefruit,11.8,202.88
grapefruit,11.8,202.88
grapefruit,11.8,202.88
grapefruit,11.8,202.88
grapefruit,11.8,202.88
grapefruit,11.8,202.89
grapefruit,11.8,202.89
grapefruit,11.8,202.91
grapefruit,11.8,202.91
grapefruit,11.8,202.91
grapefruit,11.8,202.92
grapefruit,11.8,202.92
grapefruit,11.8,202.92
grapefruit,11.8,202.93
grapefruit,11.8,202.94
grapefruit,11.81,202.94
grapefruit,11.81,202.95
grapefruit,11.81,202.95
grapefruit,11.81,202.98
grapefruit,11.81,203
grapefruit,11.81,203
grapefruit,11.81,203.01
grapefruit,11.81,203.01
grapefruit,11.81,203.03
grapefruit,11.81,203.04
grapefruit,11.81,203.04
grapefruit,11.82,203.05
grapefruit,11.82,203.05
grapefruit,11.82,203.06
grapefruit,11.82,203.06
grapefruit,11.82,203.07
grapefruit,11.82,203.09
grapefruit,11.82,203.14
grapefruit,11.82,203.15
grapefruit,11.82,203.15
grapefruit,11.82,203.18
grapefruit,11.82,203.19
grapefruit,11.82,203.2
grapefruit,11.82,203.2
grapefruit,11.82,203.2
grapefruit,11.82,203.2
grapefruit,11.82,203.21
grapefruit,11.83,203.21
grapefruit,11.83,203.25
grapefruit,11.83,203.25
grapefruit,11.83,203.26
grapefruit,11.83,203.26
grapefruit,11.83,203.29
grapefruit,11.83,203.3
grapefruit,11.83,203.3
grapefruit,11.83,203.3
grapefruit,11.83,203.32
grapefruit,11.83,203.33
grapefruit,11.83,203.33
grapefruit,11.83,203.33
grapefruit,11.83,203.35
grapefruit,11.84,203.35
grapefruit,11.84,203.36
grapefruit,11.84,203.36
grapefruit,11.84,203.37
grapefruit,11.84,203.38
grapefruit,11.84,203.39
grapefruit,11.84,203.39
grapefruit,11.84,203.4
grapefruit,11.84,203.42
grapefruit,11.84,203.42
grapefruit,11.84,203.43
grapefruit,11.84,203.43
grapefruit,11.84,203.44
grapefruit,11.85,203.44
grapefruit,11.85,203.45
grapefruit,11.85,203.48
grapefruit,11.85,203.5
grapefruit,11.85,203.51
grapefruit,11.85,203.52
grapefruit,11.85,203.53
grapefruit,11.85,203.54
grapefruit,11.85,203.54
grapefruit,11.85,203.55
grapefruit,11.85,203.55
grapefruit,11.85,203.55
grapefruit,11.85,203.57
grapefruit,11.85,203.61
grapefruit,11.85,203.61
grapefruit,11.85,203.62
grapefruit,11.85,203.63
grapefruit,11.86,203.64
grapefruit,11.86,203.64
grapefruit,11.86,203.64
grapefruit,11.86,203.67
grapefruit,11.86,203.68
grapefruit,11.86,203.69
grapefruit,11.86,203.71
grapefruit,11.86,203.72
grapefruit,11.86,203.72
grapefruit,11.86,203.74
grapefruit,11.86,203.75
grapefruit,11.87,203.75
grapefruit,11.87,203.76
grapefruit,11.87,203.76
grapefruit,11.87,203.77
grapefruit,11.87,203.77
grapefruit,11.87,203.78
grapefruit,11.87,203.78
grapefruit,11.87,203.79
grapefruit,11.87,203.81
grapefruit,11.87,203.81
grapefruit,11.87,203.82
grapefruit,11.87,203.84
grapefruit,11.87,203.84
grapefruit,11.88,203.84
grapefruit,11.88,203.85
grapefruit,11.88,203.85
grapefruit,11.88,203.86
grapefruit,11.88,203.86
grapefruit,11.88,203.86
grapefruit,11.88,203.87
grapefruit,11.88,203.88
grapefruit,11.88,203.88
grapefruit,11.88,203.89
grapefruit,11.88,203.9
grapefruit,11.88,203.9
grapefruit,11.88,203.92
grapefruit,11.88,203.92
grapefruit,11.88,203.93
grapefruit,11.88,203.96
grapefruit,11.88,203.97
grapefruit,11.88,203.98
grapefruit,11.88,204.01
grapefruit,11.89,204.01
grapefruit,11.89,204.02
grapefruit,11.89,204.04
grapefruit,11.89,204.04
grapefruit,11.89,204.04
grapefruit,11.89,204.05
grapefruit,11.89,204.06
grapefruit,11.89,204.06
grapefruit,11.89,204.08
grapefruit,11.89,204.1
grapefruit,11.89,204.11
grapefruit,11.89,204.12
grapefruit,11.89,204.12
grapefruit,11.89,204.12
grapefruit,11.89,204.14
grapefruit,11.89,204.15
grapefruit,11.9,204.16
grapefruit,11.9,204.18
grapefruit,11.9,204.2
grapefruit,11.9,204.2
grapefruit,11.9,204.21
grapefruit,11.9,204.21
grapefruit,11.9,204.22
grapefruit,11.9,204.22
grapefruit,11.9,204.23
grapefruit,11.9,204.23
grapefruit,11.9,204.23
grapefruit,11.9,204.26
grapefruit,11.9,204.26
grapefruit,11.9,204.27
grapefruit,11.9,204.27
grapefruit,11.9,204.29
grapefruit,11.9,204.3
grapefruit,11.91,204.31
grapefruit,11.91,204.31
grapefruit,11.91,204.32
grapefruit,11.91,204.33
grapefruit,11.91,204.35
grapefruit,11.91,204.37
grapefruit,11.91,204.38
grapefruit,11.91,204.39
grapefruit,11.91,204.41
grapefruit,11.91,204.43
grapefruit,11.91,204.43
grapefruit,11.91,204.43
grapefruit,11.91,204.44
grapefruit,11.91,204.45
grapefruit,11.91,204.47
grapefruit,11.91,204.5
grapefruit,11.91,204.55
grapefruit,11.92,204.55
grapefruit,11.92,204.55
grapefruit,11.92,204.56
grapefruit,11.92,204.56
grapefruit,11.92,204.58
grapefruit,11.92,204.58
grapefruit,11.92,204.61
grapefruit,11.92,204.63
grapefruit,11.92,204.66
grapefruit,11.92,204.67
grapefruit,11.92,204.68
grapefruit,11.92,204.68
grapefruit,11.92,204.69
grapefruit,11.92,204.7
grapefruit,11.92,204.71
grapefruit,11.92,204.72
grapefruit,11.92,204.73
grapefruit,11.92,204.73
grapefruit,11.92,204.73
grapefruit,11.92,204.73
grapefruit,11.93,204.76
grapefruit,11.93,204.76
grapefruit,11.93,204.76
grapefruit,11.93,204.77
grapefruit,11.93,204.78
grapefruit,11.93,204.78
grapefruit,11.93,204.79
grapefruit,11.93,204.79
grapefruit,11.93,204.81
grapefruit,11.93,204.81
grapefruit,11.93,204.83
grapefruit,11.93,204.84
grapefruit,11.93,204.85
grapefruit,11.93,204.86
grapefruit,11.94,204.88
grapefruit,11.94,204.88
grapefruit,11.94,204.89
grapefruit,11.94,204.91
grapefruit,11.94,204.91
grapefruit,11.94,204.91
grapefruit,11.94,204.92
grapefruit,11.94,204.92
grapefruit,11.94,204.93
grapefruit,11.94,204.93
grapefruit,11.95,204.93
grapefruit,11.95,204.93
grapefruit,11.95,204.94
grapefruit,11.95,204.94
grapefruit,11.95,204.94
grapefruit,11.95,204.95
grapefruit,11.95,204.96
grapefruit,11.95,204.97
grapefruit,11.95,204.99
grapefruit,11.95,205.01
grapefruit,11.95,205.03
grapefruit,11.95,205.05
grapefruit,11.96,205.06
grapefruit,11.96,205.06
grapefruit,11.96,205.07
grapefruit,11.96,205.09
grapefruit,11.96,205.11
grapefruit,11.96,205.11
grapefruit,11.96,205.12
grapefruit,11.96,205.12
grapefruit,11.96,205.13
grapefruit,11.96,205.14
grapefruit,11.96,205.14
grapefruit,11.96,205.16
grapefruit,11.96,205.19
grapefruit,11.97,205.21
grapefruit,11.97,205.21
grapefruit,11.97,205.24
grapefruit,11.97,205.24
grapefruit,11.97,205.24
grapefruit,11.97,205.25
grapefruit,11.97,205.26
grapefruit,11.97,205.27
grapefruit,11.98,205.28
grapefruit,11.98,205.29
grapefruit,11.98,205.32
grapefruit,11.98,205.35
grapefruit,11.98,205.35
grapefruit,11.98,205.36
grapefruit,11.98,205.36
grapefruit,11.98,205.37
grapefruit,11.99,205.37
grapefruit,11.99,205.38
grapefruit,11.99,205.38
grapefruit,11.99,205.39
grapefruit,11.99,205.39
grapefruit,11.99,205.41
grapefruit,11.99,205.43
grapefruit,11.99,205.44
grapefruit,11.99,205.44
grapefruit,12,205.44
grapefruit,12,205.45
grapefruit,12,205.45
grapefruit,12,205.46
grapefruit,12,205.47
grapefruit,12,205.48
grapefruit,12,205.5
grapefruit,12,205.52
grapefruit,12,205.54
grapefruit,12,205.55
grapefruit,12,205.56
grapefruit,12,205.58
grapefruit,12,205.58
grapefruit,12,205.59
grapefruit,12,205.6
grapefruit,12,205.63
grapefruit,12.01,205.64
grapefruit,12.01,205.64
grapefruit,12.01,205.64
grapefruit,12.01,205.69
grapefruit,12.01,205.7
grapefruit,12.01,205.7
grapefruit,12.01,205.75
grapefruit,12.01,205.75
grapefruit,12.01,205.77
grapefruit,12.01,205.78
grapefruit,12.01,205.8
grapefruit,12.01,205.8
grapefruit,12.01,205.82
grapefruit,12.01,205.82
grapefruit,12.01,205.82
grapefruit,12.01,205.83
grapefruit,12.02,205.85
grapefruit,12.02,205.85
grapefruit,12.02,205.85
grapefruit,12.02,205.86
grapefruit,12.02,205.86
grapefruit,12.02,205.9
grapefruit,12.02,205.91
grapefruit,12.02,205.92
grapefruit,12.02,205.92
grapefruit,12.02,205.93
grapefruit,12.02,205.93
grapefruit,12.02,205.93
grapefruit,12.02,205.97
grapefruit,12.02,205.97
grapefruit,12.02,205.97
grapefruit,12.02,206
grapefruit,12.03,206
grapefruit,12.03,206
grapefruit,12.03,206.05
grapefruit,12.03,206.05
grapefruit,12.03,206.06
grapefruit,12.03,206.06
grapefruit,12.03,206.06
grapefruit,12.03,206.08
grapefruit,12.03,206.09
grapefruit,12.03,206.1
grapefruit,12.03,206.11
grapefruit,12.03,206.12
grapefruit,12.04,206.14
grapefruit,12.04,206.17
grapefruit,12.04,206.17
grapefruit,12.04,206.18
grapefruit,12.04,206.18
grapefruit,12.04,206.19
grapefruit,12.04,206.19
grapefruit,12.04,206.19
grapefruit,12.04,206.21
grapefruit,12.04,206.21
grapefruit,12.04,206.23
grapefruit,12.04,206.24
grapefruit,12.04,206.24
grapefruit,12.04,206.26
grapefruit,12.04,206.27
grapefruit,12.04,206.27
grapefruit,12.04,206.27
grapefruit,12.04,206.28
grapefruit,12.05,206.28
grapefruit,12.05,206.28
grapefruit,12.05,206.29
grapefruit,12.05,206.31
grapefruit,12.05,206.32
grapefruit,12.05,206.33
grapefruit,12.05,206.34
grapefruit,12.05,206.35
grapefruit,12.05,206.38
grapefruit,12.05,206.39
grapefruit,12.05,206.39
grapefruit,12.05,206.4
grapefruit,12.06,206.41
grapefruit,12.06,206.41
grapefruit,12.06,206.42
grapefruit,12.06,206.42
grapefruit,12.06,206.42
grapefruit,12.06,206.43
grapefruit,12.06,206.44
grapefruit,12.06,206.44
grapefruit,12.06,206.46
grapefruit,12.06,206.46
grapefruit,12.06,206.47
grapefruit,12.06,206.48
grapefruit,12.06,206.48
grapefruit,12.06,206.48
grapefruit,12.06,206.49
grapefruit,12.07,206.55
grapefruit,12.07,206.57
grapefruit,12.07,206.58
grapefruit,12.07,206.58
grapefruit,12.07,206.58
grapefruit,12.07,206.59
grapefruit,12.07,206.59
grapefruit,12.07,206.6
grapefruit,12.07,206.62
grapefruit,12.07,206.63
grapefruit,12.07,206.64
grapefruit,12.07,206.66
grapefruit,12.07,206.66
grapefruit,12.07,206.66
grapefruit,12.07,206.71
grapefruit,12.08,206.71
grapefruit,12.08,206.72
grapefruit,12.08,206.73
grapefruit,12.08,206.73
grapefruit,12.08,206.74
grapefruit,12.08,206.75
grapefruit,12.08,206.75
grapefruit,12.08,206.76
grapefruit,12.08,206.76
grapefruit,12.08,206.76
grapefruit,12.08,206.77
grapefruit,12.08,206.82
grapefruit,12.08,206.84
grapefruit,12.09,206.89
grapefruit,12.09,206.91
grapefruit,12.09,206.93
grapefruit,12.09,206.94
grapefruit,12.09,206.94
grapefruit,12.09,206.95
grapefruit,12.09,206.96
grapefruit,12.09,206.96
grapefruit,12.09,206.97
grapefruit,12.09,206.98
grapefruit,12.09,206.98
grapefruit,12.09,207.01
grapefruit,12.09,207.03
grapefruit,12.09,207.03
grapefruit,12.1,207.04
grapefruit,12.1,207.05
grapefruit,12.1,207.05
grapefruit,12.1,207.06
grapefruit,12.1,207.07
grapefruit,12.1,207.08
grapefruit,12.1,207.08
grapefruit,12.1,207.08
grapefruit,12.1,207.09
grapefruit,12.1,207.09
grapefruit,12.1,207.09
grapefruit,12.1,207.1
grapefruit,12.1,207.1
grapefruit,12.1,207.11
grapefruit,12.1,207.12
grapefruit,12.1,207.12
grapefruit,12.11,207.12
grapefruit,12.11,207.12
grapefruit,12.11,207.14
grapefruit,12.11,207.14
grapefruit,12.11,207.14
grapefruit,12.11,207.14
grapefruit,12.11,207.16
grapefruit,12.11,207.17
grapefruit,12.11,207.18
grapefruit,12.11,207.18
grapefruit,12.11,207.19
grapefruit,12.11,207.19
grapefruit,12.11,207.21
grapefruit,12.11,207.23
grapefruit,12.11,207.23
grapefruit,12.11,207.24
grapefruit,12.11,207.26
grapefruit,12.11,207.28
grapefruit,12.11,207.29
grapefruit,12.11,207.29
grapefruit,12.11,207.29
grapefruit,12.12,207.31
grapefruit,12.12,207.33
grapefruit,12.12,207.33
grapefruit,12.12,207.36
grapefruit,12.12,207.37
grapefruit,12.12,207.38
grapefruit,12.12,207.38
grapefruit,12.12,207.38
grapefruit,12.12,207.39
grapefruit,12.12,207.39
grapefruit,12.12,207.4
grapefruit,12.12,207.41
grapefruit,12.13,207.42
grapefruit,12.13,207.43
grapefruit,12.13,207.43
grapefruit,12.13,207.45
grapefruit,12.13,207.46
grapefruit,12.14,207.47
grapefruit,12.14,207.5
grapefruit,12.14,207.5
grapefruit,12.14,207.51
grapefruit,12.14,207.54
grapefruit,12.14,207.54
grapefruit,12.14,207.57
grapefruit,12.14,207.6
grapefruit,12.14,207.6
grapefruit,12.14,207.61
grapefruit,12.14,207.61
grapefruit,12.14,207.62
grapefruit,12.14,207.63
grapefruit,12.14,207.63
grapefruit,12.15,207.67
grapefruit,12.15,207.68
grapefruit,12.15,207.68
grapefruit,12.15,207.69
grapefruit,12.15,207.72
grapefruit,12.15,207.72
grapefruit,12.15,207.73
grapefruit,12.15,207.73
grapefruit,12.15,207.74
grapefruit,12.15,207.76
grapefruit,12.15,207.76
grapefruit,12.15,207.76
grapefruit,12.15,207.77
grapefruit,12.15,207.77
grapefruit,12.15,207.8
grapefruit,12.15,207.8
grapefruit,12.15,207.83
grapefruit,12.15,207.84
grapefruit,12.16,207.84
grapefruit,12.16,207.85
grapefruit,12.16,207.86
grapefruit,12.16,207.87
grapefruit,12.16,207.88
grapefruit,12.16,207.88
grapefruit,12.16,207.88
grapefruit,12.16,207.89
grapefruit,12.16,207.91
grapefruit,12.16,207.91
grapefruit,12.16,207.92
grapefruit,12.17,207.93
grapefruit,12.17,207.94
grapefruit,12.17,207.94
grapefruit,12.17,207.95
grapefruit,12.17,207.96
grapefruit,12.17,207.97
grapefruit,12.17,207.97
grapefruit,12.17,207.97
grapefruit,12.17,207.98
grapefruit,12.17,207.98
grapefruit,12.17,207.99
grapefruit,12.17,208
grapefruit,12.17,208
grapefruit,12.18,208
grapefruit,12.18,208
grapefruit,12.18,208.01
grapefruit,12.18,208.03
grapefruit,12.18,208.03
grapefruit,12.18,208.05
grapefruit,12.18,208.06
grapefruit,12.18,208.06
grapefruit,12.18,208.09
grapefruit,12.18,208.1
grapefruit,12.18,208.11
grapefruit,12.18,208.12
grapefruit,12.18,208.12
grapefruit,12.18,208.15
grapefruit,12.18,208.17
grapefruit,12.18,208.17
grapefruit,12.19,208.17
grapefruit,12.19,208.17
grapefruit,12.19,208.19
grapefruit,12.19,208.2
grapefruit,12.19,208.21
grapefruit,12.19,208.22
grapefruit,12.19,208.22
grapefruit,12.19,208.23
grapefruit,12.19,208.23
grapefruit,12.19,208.26
grapefruit,12.19,208.27
grapefruit,12.2,208.29
grapefruit,12.2,208.29
grapefruit,12.2,208.31
grapefruit,12.2,208.31
grapefruit,12.2,208.32
grapefruit,12.2,208.33
grapefruit,12.2,208.34
grapefruit,12.2,208.35
grapefruit,12.2,208.36
grapefruit,12.2,208.36
grapefruit,12.2,208.39
grapefruit,12.2,208.4
grapefruit,12.21,208.41
grapefruit,12.21,208.42
grapefruit,12.21,208.42
grapefruit,12.21,208.45
grapefruit,12.21,208.47
grapefruit,12.21,208.47
grapefruit,12.21,208.47
grapefruit,12.21,208.48
grapefruit,12.21,208.5
grapefruit,12.21,208.51
grapefruit,12.21,208.52
grapefruit,12.21,208.52
grapefruit,12.21,208.52
grapefruit,12.21,208.53
grapefruit,12.21,208.54
grapefruit,12.21,208.55
grapefruit,12.22,208.55
grapefruit,12.22,208.58
grapefruit,12.22,208.61
grapefruit,12.22,208.61
grapefruit,12.22,208.63
grapefruit,12.22,208.63
grapefruit,12.22,208.66
grapefruit,12.22,208.67
grapefruit,12.22,208.68
grapefruit,12.22,208.68
grapefruit,12.22,208.7
grapefruit,12.22,208.7
grapefruit,12.22,208.73
grapefruit,12.22,208.82
grapefruit,12.22,208.83
grapefruit,12.22,208.85
grapefruit,12.22,208.85
grapefruit,12.22,208.86
grapefruit,12.22,208.86
grapefruit,12.23,208.87
grapefruit,12.23,208.87
grapefruit,12.23,208.87
grapefruit,12.23,208.88
grapefruit,12.23,208.89
grapefruit,12.23,208.91
grapefruit,12.23,208.91
grapefruit,12.23,208.93
grapefruit,12.23,208.94
grapefruit,12.23,208.98
grapefruit,12.23,208.99
grapefruit,12.23,209.03
grapefruit,12.23,209.04
grapefruit,12.23,209.06
grapefruit,12.23,209.07
grapefruit,12.24,209.07
grapefruit,12.24,209.08
grapefruit,12.24,209.08
grapefruit,12.24,209.11
grapefruit,12.24,209.13
grapefruit,12.24,209.14
grapefruit,12.24,209.16
grapefruit,12.24,209.19
grapefruit,12.24,209.19
grapefruit,12.24,209.21
grapefruit,12.25,209.21
grapefruit,12.25,209.24
grapefruit,12.25,209.24
grapefruit,12.25,209.25
grapefruit,12.25,209.27
grapefruit,12.25,209.27
grapefruit,12.25,209.29
grapefruit,12.25,209.3
grapefruit,12.25,209.31
grapefruit,12.25,209.31
grapefruit,12.25,209.32
grapefruit,12.25,209.32
grapefruit,12.26,209.32
grapefruit,12.26,209.34
grapefruit,12.26,209.36
grapefruit,12.26,209.36
grapefruit,12.26,209.37
grapefruit,12.26,209.37
grapefruit,12.26,209.39
grapefruit,12.26,209.4
grapefruit,12.26,209.41
grapefruit,12.26,209.42
grapefruit,12.27,209.43
grapefruit,12.27,209.43
grapefruit,12.27,209.45
grapefruit,12.27,209.47
grapefruit,12.27,209.48
grapefruit,12.27,209.49
grapefruit,12.27,209.49
grapefruit,12.27,209.49
grapefruit,12.27,209.5
grapefruit,12.27,209.5
grapefruit,12.27,209.51
grapefruit,12.27,209.51
grapefruit,12.27,209.51
grapefruit,12.27,209.52
grapefruit,12.28,209.55
grapefruit,12.28,209.56
grapefruit,12.28,209.57
grapefruit,12.28,209.61
grapefruit,12.29,209.61
grapefruit,12.29,209.63
grapefruit,12.29,209.63
grapefruit,12.29,209.66
grapefruit,12.29,209.66
grapefruit,12.29,209.67
grapefruit,12.29,209.68
grapefruit,12.29,209.68
grapefruit,12.29,209.72
grapefruit,12.29,209.72
grapefruit,12.29,209.74
grapefruit,12.29,209.75
grapefruit,12.29,209.76
grapefruit,12.29,209.76
grapefruit,12.29,209.77
grapefruit,12.3,209.79
grapefruit,12.3,209.81
grapefruit,12.3,209.85
grapefruit,12.3,209.86
grapefruit,12.3,209.87
grapefruit,12.3,209.88
grapefruit,12.3,209.89
grapefruit,12.3,209.89
grapefruit,12.3,209.91
grapefruit,12.3,209.93
grapefruit,12.3,209.94
grapefruit,12.3,209.95
grapefruit,12.31,209.96
grapefruit,12.31,209.98
grapefruit,12.31,209.98
grapefruit,12.31,210
grapefruit,12.31,210
grapefruit,12.31,210
grapefruit,12.31,210.01
grapefruit,12.31,210.01
grapefruit,12.31,210.02
grapefruit,12.32,210.03
grapefruit,12.32,210.05
grapefruit,12.32,210.06
grapefruit,12.32,210.08
grapefruit,12.32,210.08
grapefruit,12.32,210.1
grapefruit,12.32,210.13
grapefruit,12.32,210.15
grapefruit,12.32,210.15
grapefruit,12.32,210.16
grapefruit,12.32,210.16
grapefruit,12.32,210.16
grapefruit,12.32,210.18
grapefruit,12.32,210.19
grapefruit,12.32,210.23
grapefruit,12.32,210.23
grapefruit,12.33,210.24
grapefruit,12.33,210.24
grapefruit,12.33,210.25
grapefruit,12.33,210.29
grapefruit,12.33,210.3
grapefruit,12.33,210.3
grapefruit,12.33,210.33
grapefruit,12.33,210.34
grapefruit,12.33,210.35
grapefruit,12.33,210.36
grapefruit,12.33,210.36
grapefruit,12.33,210.36
grapefruit,12.34,210.39
grapefruit,12.34,210.41
grapefruit,12.34,210.43
grapefruit,12.34,210.46
grapefruit,12.34,210.47
grapefruit,12.34,210.47
grapefruit,12.34,210.48
grapefruit,12.34,210.48
grapefruit,12.34,210.5
grapefruit,12.34,210.51
grapefruit,12.34,210.52
grapefruit,12.34,210.53
grapefruit,12.34,210.55
grapefruit,12.34,210.55
grapefruit,12.34,210.55
grapefruit,12.35,210.57
grapefruit,12.35,210.57
grapefruit,12.35,210.58
grapefruit,12.35,210.58
grapefruit,12.35,210.58
grapefruit,12.35,210.58
grapefruit,12.35,210.6
grapefruit,12.35,210.6
grapefruit,12.35,210.61
grapefruit,12.35,210.64
grapefruit,12.35,210.64
grapefruit,12.35,210.65
grapefruit,12.36,210.65
grapefruit,12.36,210.7
grapefruit,12.36,210.7
grapefruit,12.36,210.72
grapefruit,12.36,210.74
grapefruit,12.36,210.74
grapefruit,12.36,210.75
grapefruit,12.36,210.79
grapefruit,12.37,210.82
grapefruit,12.37,210.84
grapefruit,12.37,210.84
grapefruit,12.37,210.85
grapefruit,12.37,210.85
grapefruit,12.37,210.86
grapefruit,12.37,210.88
grapefruit,12.37,210.88
grapefruit,12.38,210.89
grapefruit,12.38,210.9
grapefruit,12.38,210.9
grapefruit,12.38,210.93
grapefruit,12.38,210.96
grapefruit,12.38,210.97
grapefruit,12.38,210.98
grapefruit,12.38,210.99
grapefruit,12.38,210.99
grapefruit,12.38,211
grapefruit,12.39,211
grapefruit,12.39,211
grapefruit,12.39,211.01
grapefruit,12.39,211.01
grapefruit,12.39,211.01
grapefruit,12.39,211.03
grapefruit,12.39,211.05
grapefruit,12.39,211.07
grapefruit,12.39,211.07
grapefruit,12.39,211.07
grapefruit,12.39,211.09
grapefruit,12.39,211.12
grapefruit,12.39,211.12
grapefruit,12.39,211.13
grapefruit,12.39,211.13
grapefruit,12.39,211.14
grapefruit,12.39,211.14
grapefruit,12.39,211.15
grapefruit,12.39,211.16
grapefruit,12.39,211.16
grapefruit,12.39,211.17
grapefruit,12.4,211.18
grapefruit,12.4,211.19
grapefruit,12.4,211.21
grapefruit,12.4,211.27
grapefruit,12.4,211.29
grapefruit,12.4,211.32
grapefruit,12.4,211.32
grapefruit,12.4,211.35
grapefruit,12.4,211.35
grapefruit,12.4,211.38
grapefruit,12.4,211.41
grapefruit,12.4,211.42
grapefruit,12.4,211.42
grapefruit,12.41,211.43
grapefruit,12.41,211.44
grapefruit,12.41,211.46
grapefruit,12.41,211.46
grapefruit,12.41,211.48
grapefruit,12.41,211.49
grapefruit,12.41,211.51
grapefruit,12.41,211.52
grapefruit,12.41,211.52
grapefruit,12.41,211.53
grapefruit,12.41,211.53
grapefruit,12.42,211.55
grapefruit,12.42,211.56
grapefruit,12.42,211.56
grapefruit,12.42,211.58
grapefruit,12.42,211.6
grapefruit,12.43,211.61
grapefruit,12.43,211.63
grapefruit,12.43,211.64
grapefruit,12.43,211.67
grapefruit,12.43,211.68
grapefruit,12.43,211.69
grapefruit,12.43,211.71
grapefruit,12.43,211.71
grapefruit,12.43,211.71
grapefruit,12.43,211.72
grapefruit,12.43,211.73
grapefruit,12.43,211.8
grapefruit,12.43,211.8
